LocID,Period,Year,Trajectory,Mig
246,2067,2067,225,0.00474
246,2068,2068,225,0.00443
246,2069,2069,225,0.00512
246,2070,2070,225,0.00548
246,2071,2071,225,0.00299
246,2072,2072,225,0.00193
246,2073,2073,225,0.00341
246,2074,2074,225,0.00181
246,2075,2075,225,0.00025
246,2076,2076,225,0.00023
246,2077,2077,225,0.00238
246,2078,2078,225,0.00125
246,2079,2079,225,0.00311
246,2080,2080,225,0.00314
246,2081,2081,225,0.00421
246,2082,2082,225,0.00452
246,2083,2083,225,0.00602
246,2084,2084,225,0.00814
246,2085,2085,225,0.00604
246,2086,2086,225,-0.00028
246,2087,2087,225,0.00129
246,2088,2088,225,0.00182
246,2089,2089,225,0.00215
246,2090,2090,225,0.00105
246,2091,2091,225,0.00275
246,2092,2092,225,0.00376
246,2093,2093,225,0.00084
246,2094,2094,225,0.00142
246,2095,2095,225,-2e-04
246,2096,2096,225,0.00257
246,2097,2097,225,0.00331
246,2098,2098,225,0.00342
246,2099,2099,225,0.00192
246,2100,2100,225,3e-04
246,2023,2023,246,0.00685
246,2024,2024,246,0.00274
246,2025,2025,246,0.00208
246,2026,2026,246,0.00151
246,2027,2027,246,0.00105
246,2028,2028,246,8e-04
246,2029,2029,246,-0.00096
246,2030,2030,246,9e-05
246,2031,2031,246,0.00255
246,2032,2032,246,0.00077
246,2033,2033,246,0.00127
246,2034,2034,246,-0.00097
246,2035,2035,246,6e-04
246,2036,2036,246,0.00092
246,2037,2037,246,0.00055
246,2038,2038,246,-0.0023
246,2039,2039,246,-0.00312
246,2040,2040,246,-0.00428
246,2041,2041,246,-0.00467
246,2042,2042,246,-0.00483
246,2043,2043,246,-0.0032
246,2044,2044,246,-0.00242
246,2045,2045,246,-0.00368
246,2046,2046,246,-0.00218
246,2047,2047,246,-0.00267
246,2048,2048,246,-0.00017
246,2049,2049,246,0.00207
246,2050,2050,246,0.00171
246,2051,2051,246,0.00107
246,2052,2052,246,0.00279
246,2053,2053,246,0.00053
246,2054,2054,246,-0.00078
246,2055,2055,246,7e-04
246,2056,2056,246,-0.00203
246,2057,2057,246,-0.00093
246,2058,2058,246,-7e-05
246,2059,2059,246,-0.00104
246,2060,2060,246,-0.0026
246,2061,2061,246,-3e-04
246,2062,2062,246,-0.00066
246,2063,2063,246,-0.00117
246,2064,2064,246,-0.00327
246,2065,2065,246,-0.00147
246,2066,2066,246,-0.00135
246,2067,2067,246,-0.00442
246,2068,2068,246,-0.00414
246,2069,2069,246,-0.00139
246,2070,2070,246,-0.00053
246,2071,2071,246,-9e-05
246,2072,2072,246,-0.00104
246,2073,2073,246,-0.00062
246,2074,2074,246,-0.00264
246,2075,2075,246,0.00181
246,2076,2076,246,0.0015
246,2077,2077,246,0.00087
246,2078,2078,246,-0.00071
246,2079,2079,246,-0.00231
246,2080,2080,246,-0.00385
246,2081,2081,246,-0.00441
246,2082,2082,246,-0.00278
246,2083,2083,246,-0.00166
246,2084,2084,246,-0.00213
246,2085,2085,246,-0.0022
246,2086,2086,246,-0.00264
246,2087,2087,246,0.00083
246,2088,2088,246,-0.00069
246,2089,2089,246,0.00175
246,2090,2090,246,0.00315
246,2091,2091,246,0.00492
246,2092,2092,246,0.00304
246,2093,2093,246,0.00318
246,2094,2094,246,0.00082
246,2095,2095,246,-0.00057
246,2096,2096,246,0.00027
246,2097,2097,246,-0.00225
246,2098,2098,246,-0.00169
246,2099,2099,246,-0.00092
246,2100,2100,246,0.0023
246,2023,2023,266,0.00685
246,2024,2024,266,0.00305
246,2025,2025,266,0.00212
246,2026,2026,266,0.00039
246,2027,2027,266,-0.00139
246,2028,2028,266,-0.00235
246,2029,2029,266,-0.00401
246,2030,2030,266,-0.00334
246,2031,2031,266,-0.00109
246,2032,2032,266,0.00252
246,2033,2033,266,0.00384
246,2034,2034,266,0.00354
246,2035,2035,266,0.00097
246,2036,2036,266,0.00063
246,2037,2037,266,0.00011
246,2038,2038,266,0.00184
246,2039,2039,266,0.00062
246,2040,2040,266,0.00105
246,2041,2041,266,0.0015
246,2042,2042,266,0.00539
246,2043,2043,266,0.00531
246,2044,2044,266,0.00613
246,2045,2045,266,0.00154
246,2046,2046,266,-0.00013
246,2047,2047,266,0.00084
246,2048,2048,266,-0.00071
246,2049,2049,266,0.00365
246,2050,2050,266,0.00323
246,2051,2051,266,0.00479
246,2052,2052,266,0.00584
246,2053,2053,266,0.00548
246,2054,2054,266,0.00608
246,2055,2055,266,0.00215
246,2056,2056,266,-0.00098
246,2057,2057,266,0.00141
246,2058,2058,266,-0.00046
246,2059,2059,266,-0.00117
246,2060,2060,266,-0.00441
246,2061,2061,266,-0.00136
246,2062,2062,266,0.00184
246,2063,2063,266,0.003
246,2064,2064,266,0.00333
246,2065,2065,266,0.00342
246,2066,2066,266,0.0056
246,2067,2067,266,0.00257
246,2068,2068,266,0.00045
246,2069,2069,266,0.00264
246,2070,2070,266,0.00035
246,2071,2071,266,-7e-05
246,2072,2072,266,0.00049
246,2073,2073,266,-0.00213
246,2074,2074,266,-0.00363
246,2075,2075,266,-0.00283
246,2076,2076,266,-0.00318
246,2077,2077,266,0.00049
246,2078,2078,266,-0.00297
246,2079,2079,266,-0.00119
246,2080,2080,266,-0.00248
246,2081,2081,266,-0.00197
246,2082,2082,266,-0.00259
246,2083,2083,266,0.0014
246,2084,2084,266,-0.00023
246,2085,2085,266,-0.00111
246,2086,2086,266,-0.0041
246,2087,2087,266,-0.00058
246,2088,2088,266,-0.00125
246,2089,2089,266,-0.00164
246,2090,2090,266,-0.00077
246,2091,2091,266,-0.00157
246,2092,2092,266,-0.00427
246,2093,2093,266,-0.00372
246,2094,2094,266,-0.00299
246,2095,2095,266,-0.00257
246,2096,2096,266,-0.00248
246,2097,2097,266,-0.00369
246,2098,2098,266,-0.00245
246,2099,2099,266,-0.00133
246,2100,2100,266,-0.00222
246,2023,2023,286,0.00685
246,2024,2024,286,0.00578
246,2025,2025,286,0.00439
246,2026,2026,286,0.00471
246,2027,2027,286,0.00528
246,2028,2028,286,0.00254
246,2029,2029,286,0.00543
246,2030,2030,286,0.0044
246,2031,2031,286,0.00422
246,2032,2032,286,0.00111
246,2033,2033,286,0.00198
246,2034,2034,286,0.00233
246,2035,2035,286,0.00152
246,2036,2036,286,0.00072
246,2037,2037,286,0.00415
246,2038,2038,286,0.00831
246,2039,2039,286,0.00845
246,2040,2040,286,0.009
246,2041,2041,286,0.00881
246,2042,2042,286,0.00711
246,2043,2043,286,0.00556
246,2044,2044,286,0.00938
246,2045,2045,286,0.00987
246,2046,2046,286,0.0047
246,2047,2047,286,0.00231
246,2048,2048,286,0.00056
246,2049,2049,286,0.00208
246,2050,2050,286,0.00126
246,2051,2051,286,-0.0018
246,2052,2052,286,-0.00063
246,2053,2053,286,-0.00166
246,2054,2054,286,-0.00138
246,2055,2055,286,0.00282
246,2056,2056,286,0.00273
246,2057,2057,286,-9e-05
246,2058,2058,286,-0.00059
246,2059,2059,286,6e-05
246,2060,2060,286,-0.00047
246,2061,2061,286,0.00261
246,2062,2062,286,0.00139
246,2063,2063,286,0.00376
246,2064,2064,286,0.00589
246,2065,2065,286,0.00614
246,2066,2066,286,0.00518
246,2067,2067,286,0.00767
246,2068,2068,286,0.01105
246,2069,2069,286,0.00963
246,2070,2070,286,0.00975
246,2071,2071,286,0.0118
246,2072,2072,286,0.01557
246,2073,2073,286,0.01566
246,2074,2074,286,0.01623
246,2075,2075,286,0.01549
246,2076,2076,286,0.01386
246,2077,2077,286,0.01222
246,2078,2078,286,0.00875
246,2079,2079,286,0.0079
246,2080,2080,286,0.00525
246,2081,2081,286,0.00622
246,2082,2082,286,0.00071
246,2083,2083,286,0.00513
246,2084,2084,286,0.00222
246,2085,2085,286,0.00252
246,2086,2086,286,0.00079
246,2087,2087,286,0.00257
246,2088,2088,286,0.00133
246,2089,2089,286,0.00067
246,2090,2090,286,0.00044
246,2091,2091,286,-0.00076
246,2092,2092,286,0.00113
246,2093,2093,286,0.00244
246,2094,2094,286,0.00195
246,2095,2095,286,0.00209
246,2096,2096,286,0.00233
246,2097,2097,286,0.00063
246,2098,2098,286,0.00041
246,2099,2099,286,0.00312
246,2100,2100,286,0.00019
246,2023,2023,307,0.00685
246,2024,2024,307,0.00525
246,2025,2025,307,0.00501
246,2026,2026,307,0.00649
246,2027,2027,307,0.00395
246,2028,2028,307,0.00203
246,2029,2029,307,0.00219
246,2030,2030,307,0.00172
246,2031,2031,307,0.00137
246,2032,2032,307,0.00112
246,2033,2033,307,0.00321
246,2034,2034,307,0.00182
246,2035,2035,307,0.00311
246,2036,2036,307,0.00065
246,2037,2037,307,0.00301
246,2038,2038,307,-9e-04
246,2039,2039,307,0.00172
246,2040,2040,307,0.0035
246,2041,2041,307,0.005
246,2042,2042,307,0.00544
246,2043,2043,307,0.00323
246,2044,2044,307,0.00428
246,2045,2045,307,0.00476
246,2046,2046,307,0.00579
246,2047,2047,307,0.00266
246,2048,2048,307,0.00351
246,2049,2049,307,0.00644
246,2050,2050,307,0.00522
246,2051,2051,307,0.00018
246,2052,2052,307,0.00222
246,2053,2053,307,0.00278
246,2054,2054,307,0.00242
246,2055,2055,307,0.00095
246,2056,2056,307,0.00248
246,2057,2057,307,0.00233
246,2058,2058,307,0.00513
246,2059,2059,307,0.00439
246,2060,2060,307,0.00173
246,2061,2061,307,4e-04
246,2062,2062,307,0.00142
246,2063,2063,307,0.00327
246,2064,2064,307,0.00534
246,2065,2065,307,0.00403
246,2066,2066,307,0.0047
246,2067,2067,307,0.00224
246,2068,2068,307,0.00344
246,2069,2069,307,0.00636
246,2070,2070,307,0.00682
246,2071,2071,307,0.01041
246,2072,2072,307,0.00966
246,2073,2073,307,0.00747
246,2074,2074,307,0.00399
246,2075,2075,307,0.00749
246,2076,2076,307,0.00357
246,2077,2077,307,0.00185
246,2078,2078,307,0.00521
246,2079,2079,307,0.00517
246,2080,2080,307,0.00193
246,2081,2081,307,0.00152
246,2082,2082,307,0.00138
246,2083,2083,307,0.00345
246,2084,2084,307,0.00486
246,2085,2085,307,0.00383
246,2086,2086,307,0.00334
246,2087,2087,307,0.00034
246,2088,2088,307,0.00541
246,2089,2089,307,0.00525
246,2090,2090,307,0.00726
246,2091,2091,307,0.00624
246,2092,2092,307,0.00674
246,2093,2093,307,0.00646
246,2094,2094,307,0.00925
246,2095,2095,307,0.00979
246,2096,2096,307,0.00771
246,2097,2097,307,0.0075
246,2098,2098,307,0.01184
246,2099,2099,307,0.00801
246,2100,2100,307,0.00469
246,2023,2023,327,0.00685
246,2024,2024,327,0.00604
246,2025,2025,327,0.0053
246,2026,2026,327,0.00365
246,2027,2027,327,0.00315
246,2028,2028,327,0.00242
246,2029,2029,327,0.00154
246,2030,2030,327,0.00533
246,2031,2031,327,0.00601
246,2032,2032,327,0.00545
246,2033,2033,327,0.00592
246,2034,2034,327,0.00464
246,2035,2035,327,0.00529
246,2036,2036,327,0.00299
246,2037,2037,327,0.00237
246,2038,2038,327,-0.00035
246,2039,2039,327,0.001
246,2040,2040,327,0.00066
246,2041,2041,327,0.00028
246,2042,2042,327,0.00327
246,2043,2043,327,0.00284
246,2044,2044,327,4e-04
246,2045,2045,327,-0.00272
246,2046,2046,327,-0.00048
246,2047,2047,327,0.00018
246,2048,2048,327,7e-04
246,2049,2049,327,0.0012
246,2050,2050,327,0.00078
246,2051,2051,327,0.00062
246,2052,2052,327,0.00212
246,2053,2053,327,0.00146
246,2054,2054,327,-0.00185
246,2055,2055,327,-0.00067
246,2056,2056,327,-0.00033
246,2057,2057,327,0.00074
246,2058,2058,327,0.00081
246,2059,2059,327,0.00137
246,2060,2060,327,0.00213
246,2061,2061,327,4e-05
246,2062,2062,327,-0.00022
246,2063,2063,327,-0.00103
246,2064,2064,327,4e-04
246,2065,2065,327,0.00208
246,2066,2066,327,0.0041
246,2067,2067,327,0.00371
246,2068,2068,327,0.00326
246,2069,2069,327,0.00123
246,2070,2070,327,-6e-05
246,2071,2071,327,0.00275
246,2072,2072,327,0.00144
246,2073,2073,327,0.0051
246,2074,2074,327,0.00337
246,2075,2075,327,0.00512
246,2076,2076,327,0.00597
246,2077,2077,327,0.00554
246,2078,2078,327,0.00315
246,2079,2079,327,0.0025
246,2080,2080,327,0.00171
246,2081,2081,327,0.00023
246,2082,2082,327,-0.00102
246,2083,2083,327,0.00085
246,2084,2084,327,0.00156
246,2085,2085,327,0.00164
246,2086,2086,327,0.00024
246,2087,2087,327,0.00115
246,2088,2088,327,0.00365
246,2089,2089,327,0.00495
246,2090,2090,327,0.00185
246,2091,2091,327,-0.0015
246,2092,2092,327,0.00053
246,2093,2093,327,0.00149
246,2094,2094,327,0.00164
246,2095,2095,327,0.00363
246,2096,2096,327,0.00305
246,2097,2097,327,0.00082
246,2098,2098,327,0.00215
246,2099,2099,327,0.00325
246,2100,2100,327,0.00219
246,2023,2023,348,0.00685
246,2024,2024,348,0.00719
246,2025,2025,348,0.005
246,2026,2026,348,0.0017
246,2027,2027,348,0.0051
246,2028,2028,348,0.00418
246,2029,2029,348,0.00419
246,2030,2030,348,0.00652
246,2031,2031,348,0.00748
246,2032,2032,348,0.00504
246,2033,2033,348,0.00453
246,2034,2034,348,0.00494
246,2035,2035,348,0.00732
246,2036,2036,348,0.00764
246,2037,2037,348,0.00564
246,2038,2038,348,0.00426
246,2039,2039,348,0.00223
246,2040,2040,348,0.001
246,2041,2041,348,-0.00228
246,2042,2042,348,0.00145
246,2043,2043,348,0.00116
246,2044,2044,348,-0.00186
246,2045,2045,348,0.00027
246,2046,2046,348,0.00044
246,2047,2047,348,0.00501
246,2048,2048,348,0.00365
246,2049,2049,348,0.00393
246,2050,2050,348,0.00015
246,2051,2051,348,0.00167
246,2052,2052,348,0.00084
246,2053,2053,348,0.00099
246,2054,2054,348,0.00363
246,2055,2055,348,0.00359
246,2056,2056,348,0.00392
246,2057,2057,348,0.00204
246,2058,2058,348,0.0032
246,2059,2059,348,0.00596
246,2060,2060,348,0.00677
246,2061,2061,348,0.00704
246,2062,2062,348,0.00414
246,2063,2063,348,0.00599
246,2064,2064,348,0.00459
246,2065,2065,348,0.00491
246,2066,2066,348,0.00065
246,2067,2067,348,0.00279
246,2068,2068,348,0.00076
246,2069,2069,348,0.00121
246,2070,2070,348,0.00263
246,2071,2071,348,0.00274
246,2072,2072,348,0.00451
246,2073,2073,348,0.00188
246,2074,2074,348,-0.00111
246,2075,2075,348,-7e-04
246,2076,2076,348,0.00157
246,2077,2077,348,0.00347
246,2078,2078,348,0.00225
246,2079,2079,348,0.00638
246,2080,2080,348,0.00407
246,2081,2081,348,0.00643
246,2082,2082,348,0.0079
246,2083,2083,348,0.00688
246,2084,2084,348,0.00838
246,2085,2085,348,0.01003
246,2086,2086,348,0.007
246,2087,2087,348,0.00602
246,2088,2088,348,0.00475
246,2089,2089,348,0.00606
246,2090,2090,348,0.00552
246,2091,2091,348,0.0062
246,2092,2092,348,0.0036
246,2093,2093,348,0.00605
246,2094,2094,348,0.00738
246,2095,2095,348,0.00497
246,2096,2096,348,0.00478
246,2097,2097,348,0.00304
246,2098,2098,348,0.00267
246,2099,2099,348,0.00181
246,2100,2100,348,0.00465
246,2023,2023,368,0.00685
246,2024,2024,368,0.00447
246,2025,2025,368,0.00366
246,2026,2026,368,0.00552
246,2027,2027,368,0.00234
246,2028,2028,368,0.00232
246,2029,2029,368,0.00533
246,2030,2030,368,0.00509
246,2031,2031,368,-9e-05
246,2032,2032,368,0.00107
246,2033,2033,368,0.00157
246,2034,2034,368,0.00231
246,2035,2035,368,0.00318
246,2036,2036,368,0.00398
246,2037,2037,368,0.00096
246,2038,2038,368,-0.00092
246,2039,2039,368,-0.00255
246,2040,2040,368,0.00142
246,2041,2041,368,0.00224
246,2042,2042,368,0.00373
246,2043,2043,368,0.00613
246,2044,2044,368,0.00135
246,2045,2045,368,0.00141
246,2046,2046,368,0.00143
246,2047,2047,368,-0.00159
246,2048,2048,368,-0.00216
246,2049,2049,368,-0.00363
246,2050,2050,368,0.00043
246,2051,2051,368,0.00075
246,2052,2052,368,0.00123
246,2053,2053,368,-0.00195
246,2054,2054,368,-0.00126
246,2055,2055,368,-2e-05
246,2056,2056,368,-0.00379
246,2057,2057,368,-0.00193
246,2058,2058,368,-0.00097
246,2059,2059,368,-0.00248
246,2060,2060,368,0.00062
246,2061,2061,368,-0.00183
246,2062,2062,368,0.00062
246,2063,2063,368,6e-05
246,2064,2064,368,0.00163
246,2065,2065,368,0.00019
246,2066,2066,368,0.00096
246,2067,2067,368,0.00079
246,2068,2068,368,0.00571
246,2069,2069,368,0.00364
246,2070,2070,368,0.00576
246,2071,2071,368,0.00492
246,2072,2072,368,0.00097
246,2073,2073,368,-0.00021
246,2074,2074,368,-9e-05
246,2075,2075,368,-0.00041
246,2076,2076,368,-0.00151
246,2077,2077,368,-0.00088
246,2078,2078,368,-0.00044
246,2079,2079,368,0.00271
246,2080,2080,368,0.00412
246,2081,2081,368,0.0029
246,2082,2082,368,0.0017
246,2083,2083,368,-0.00027
246,2084,2084,368,0.00236
246,2085,2085,368,0.00323
246,2086,2086,368,0.00082
246,2087,2087,368,0.00212
246,2088,2088,368,0.00229
246,2089,2089,368,0.00301
246,2090,2090,368,0.00711
246,2091,2091,368,0.00874
246,2092,2092,368,0.00644
246,2093,2093,368,0.00292
246,2094,2094,368,3e-04
246,2095,2095,368,0.00179
246,2096,2096,368,0.00056
246,2097,2097,368,-0.00076
246,2098,2098,368,-0.00204
246,2099,2099,368,0.00032
246,2100,2100,368,-0.00135
246,2023,2023,388,0.00685
246,2024,2024,388,0.00283
246,2025,2025,388,0.00226
246,2026,2026,388,0.00088
246,2027,2027,388,-0.0023
246,2028,2028,388,-8e-05
246,2029,2029,388,0.00248
246,2030,2030,388,-0.00065
246,2031,2031,388,-0.00263
246,2032,2032,388,-0.00089
246,2033,2033,388,0.00409
246,2034,2034,388,0.00519
246,2035,2035,388,0.0033
246,2036,2036,388,0.00445
246,2037,2037,388,0.00286
246,2038,2038,388,0.00431
246,2039,2039,388,0.00375
246,2040,2040,388,0.00266
246,2041,2041,388,0.00024
246,2042,2042,388,0.00193
246,2043,2043,388,0.0027
246,2044,2044,388,0.0042
246,2045,2045,388,0.00565
246,2046,2046,388,0.00531
246,2047,2047,388,0.00314
246,2048,2048,388,0.00309
246,2049,2049,388,0.00166
246,2050,2050,388,0.00318
246,2051,2051,388,0.00227
246,2052,2052,388,0.00093
246,2053,2053,388,0.00311
246,2054,2054,388,0.00436
246,2055,2055,388,0.00352
246,2056,2056,388,0.00525
246,2057,2057,388,0.00127
246,2058,2058,388,0.00451
246,2059,2059,388,0.00477
246,2060,2060,388,0.00331
246,2061,2061,388,0.00372
246,2062,2062,388,0.0041
246,2063,2063,388,0.00744
246,2064,2064,388,0.00432
246,2065,2065,388,0.0016
246,2066,2066,388,0.00323
246,2067,2067,388,5e-04
246,2068,2068,388,0.00269
246,2069,2069,388,0.00258
246,2070,2070,388,0.00317
246,2071,2071,388,0.00163
246,2072,2072,388,0.00186
246,2073,2073,388,0.00038
246,2074,2074,388,0.00091
246,2075,2075,388,-0.00214
246,2076,2076,388,-0.00071
246,2077,2077,388,0.00157
246,2078,2078,388,0.00266
246,2079,2079,388,0.00096
246,2080,2080,388,9e-05
246,2081,2081,388,-0.00027
246,2082,2082,388,-0.00153
246,2083,2083,388,-0.00411
246,2084,2084,388,0.00074
246,2085,2085,388,0.00102
246,2086,2086,388,0.00102
246,2087,2087,388,0.00679
246,2088,2088,388,0.0058
246,2089,2089,388,0.00718
246,2090,2090,388,0.00599
246,2091,2091,388,0.00651
246,2092,2092,388,0.00708
246,2093,2093,388,0.00477
246,2094,2094,388,0.00441
246,2095,2095,388,0.00396
246,2096,2096,388,0.00036
246,2097,2097,388,0.00293
246,2098,2098,388,0.00366
246,2099,2099,388,0.00362
246,2100,2100,388,0.00395
246,2023,2023,409,0.00685
246,2024,2024,409,0.0048
246,2025,2025,409,0.0053
246,2026,2026,409,0.00877
246,2027,2027,409,0.00586
246,2028,2028,409,0.00319
246,2029,2029,409,0.00617
246,2030,2030,409,0.00413
246,2031,2031,409,0.00239
246,2032,2032,409,0.0013
246,2033,2033,409,0.00103
246,2034,2034,409,0.00035
246,2035,2035,409,3e-05
246,2036,2036,409,-0.00041
246,2037,2037,409,-0.00086
246,2038,2038,409,0.00062
246,2039,2039,409,0.00163
246,2040,2040,409,0.00521
246,2041,2041,409,0.00483
246,2042,2042,409,0.00495
246,2043,2043,409,0.00638
246,2044,2044,409,0.00732
246,2045,2045,409,0.00751
246,2046,2046,409,0.00611
246,2047,2047,409,0.00853
246,2048,2048,409,0.00754
246,2049,2049,409,0.00749
246,2050,2050,409,0.00909
246,2051,2051,409,0.00751
246,2052,2052,409,0.00577
246,2053,2053,409,0.00575
246,2054,2054,409,0.00482
246,2055,2055,409,0.00534
246,2056,2056,409,0.0061
246,2057,2057,409,0.00431
246,2058,2058,409,0.00429
246,2059,2059,409,0.00466
246,2060,2060,409,0.00554
246,2061,2061,409,0.00711
246,2062,2062,409,0.00603
246,2063,2063,409,0.00448
246,2064,2064,409,0.00043
246,2065,2065,409,-0.001
246,2066,2066,409,0.00151
246,2067,2067,409,0.00261
246,2068,2068,409,0.00197
246,2069,2069,409,0.00091
246,2070,2070,409,0.00284
246,2071,2071,409,0.00302
246,2072,2072,409,0.00486
246,2073,2073,409,0.00404
246,2074,2074,409,0.0035
246,2075,2075,409,0.00234
246,2076,2076,409,0.00466
246,2077,2077,409,0.00449
246,2078,2078,409,0.00419
246,2079,2079,409,0.00457
246,2080,2080,409,0.00405
246,2081,2081,409,0.00274
246,2082,2082,409,0.00329
246,2083,2083,409,0.00266
246,2084,2084,409,0.00301
246,2085,2085,409,0.00245
246,2086,2086,409,0.00132
246,2087,2087,409,0.00017
246,2088,2088,409,-0.00215
246,2089,2089,409,-0.00056
246,2090,2090,409,-0.00218
246,2091,2091,409,-0.00274
246,2092,2092,409,-0.00078
246,2093,2093,409,1e-05
246,2094,2094,409,-0.00012
246,2095,2095,409,0.00141
246,2096,2096,409,0.00037
246,2097,2097,409,-7e-05
246,2098,2098,409,0.00151
246,2099,2099,409,0.00362
246,2100,2100,409,0.00251
246,2023,2023,429,0.00685
246,2024,2024,429,0.00625
246,2025,2025,429,0.00533
246,2026,2026,429,0.00105
246,2027,2027,429,0.00306
246,2028,2028,429,0.00286
246,2029,2029,429,0.00604
246,2030,2030,429,0.00173
246,2031,2031,429,0.00241
246,2032,2032,429,-0.00037
246,2033,2033,429,-0.00279
246,2034,2034,429,-0.00104
246,2035,2035,429,-0.00097
246,2036,2036,429,-0.00049
246,2037,2037,429,-0.00178
246,2038,2038,429,-0.00077
246,2039,2039,429,-0.00022
246,2040,2040,429,-0.00076
246,2041,2041,429,-0.00051
246,2042,2042,429,-0.00216
246,2043,2043,429,-0.00214
246,2044,2044,429,-0.00669
246,2045,2045,429,-0.00629
246,2046,2046,429,-0.00471
246,2047,2047,429,-0.00073
246,2048,2048,429,-0.00013
246,2049,2049,429,0.00026
246,2050,2050,429,0.00059
246,2051,2051,429,0.00476
246,2052,2052,429,0.00293
246,2053,2053,429,0.0078
246,2054,2054,429,0.00844
246,2055,2055,429,0.0058
246,2056,2056,429,0.00557
246,2057,2057,429,0.00456
246,2058,2058,429,0.00421
246,2059,2059,429,0.00776
246,2060,2060,429,0.00761
246,2061,2061,429,0.00803
246,2062,2062,429,0.00492
246,2063,2063,429,0.00427
246,2064,2064,429,0.00556
246,2065,2065,429,0.00713
246,2066,2066,429,0.00425
246,2067,2067,429,0.00279
246,2068,2068,429,0.00232
246,2069,2069,429,0.00459
246,2070,2070,429,0.0036
246,2071,2071,429,0.00152
246,2072,2072,429,0.001
246,2073,2073,429,0.00266
246,2074,2074,429,0.0058
246,2075,2075,429,0.00581
246,2076,2076,429,0.00439
246,2077,2077,429,0.00348
246,2078,2078,429,0.00145
246,2079,2079,429,0.00258
246,2080,2080,429,0.0015
246,2081,2081,429,0.00154
246,2082,2082,429,0.00253
246,2083,2083,429,0.00206
246,2084,2084,429,0.00391
246,2085,2085,429,0.00499
246,2086,2086,429,0.00532
246,2087,2087,429,0.00544
246,2088,2088,429,0.00559
246,2089,2089,429,0.00646
246,2090,2090,429,0.00524
246,2091,2091,429,0.00582
246,2092,2092,429,0.00331
246,2093,2093,429,0.00065
246,2094,2094,429,0.00348
246,2095,2095,429,0.00359
246,2096,2096,429,0.0073
246,2097,2097,429,0.00499
246,2098,2098,429,0.00591
246,2099,2099,429,0.00597
246,2100,2100,429,0.00177
246,2023,2023,450,0.00685
246,2024,2024,450,0.00521
246,2025,2025,450,0.00131
246,2026,2026,450,0.00136
246,2027,2027,450,0.00192
246,2028,2028,450,-0.00016
246,2029,2029,450,0.0014
246,2030,2030,450,-0.00081
246,2031,2031,450,0.00063
246,2032,2032,450,0.00204
246,2033,2033,450,0.00174
246,2034,2034,450,0.00501
246,2035,2035,450,0.00241
246,2036,2036,450,0.00151
246,2037,2037,450,0.00257
246,2038,2038,450,0.00159
246,2039,2039,450,0.00175
246,2040,2040,450,0.00286
246,2041,2041,450,0.00072
246,2042,2042,450,0.00027
246,2043,2043,450,0.00491
246,2044,2044,450,0.00158
246,2045,2045,450,0.0019
246,2046,2046,450,0.0013
246,2047,2047,450,0.00051
246,2048,2048,450,0.00187
246,2049,2049,450,-0.00054
246,2050,2050,450,0.00089
246,2051,2051,450,-0.00093
246,2052,2052,450,-0.00105
246,2053,2053,450,-0.00236
246,2054,2054,450,-0.00383
246,2055,2055,450,-0.00308
246,2056,2056,450,-3e-04
246,2057,2057,450,-1e-04
246,2058,2058,450,-0.0018
246,2059,2059,450,-0.00428
246,2060,2060,450,-0.00019
246,2061,2061,450,0.00112
246,2062,2062,450,7e-04
246,2063,2063,450,0.00149
246,2064,2064,450,0.0012
246,2065,2065,450,0.00149
246,2066,2066,450,1e-04
246,2067,2067,450,0.00284
246,2068,2068,450,0.00338
246,2069,2069,450,0.00308
246,2070,2070,450,0.00192
246,2071,2071,450,0.00483
246,2072,2072,450,0.00414
246,2073,2073,450,0.00393
246,2074,2074,450,0.00402
246,2075,2075,450,0.0044
246,2076,2076,450,0.00193
246,2077,2077,450,0.00273
246,2078,2078,450,0.00213
246,2079,2079,450,0.00243
246,2080,2080,450,0.00116
246,2081,2081,450,0.00078
246,2082,2082,450,0.00151
246,2083,2083,450,0.00095
246,2084,2084,450,7e-04
246,2085,2085,450,0.00011
246,2086,2086,450,-0.001
246,2087,2087,450,-0.00131
246,2088,2088,450,-0.00083
246,2089,2089,450,-0.00103
246,2090,2090,450,-0.00096
246,2091,2091,450,3e-05
246,2092,2092,450,-0.0024
246,2093,2093,450,-0.00127
246,2094,2094,450,-0.00061
246,2095,2095,450,0.00526
246,2096,2096,450,0.00068
246,2097,2097,450,0.00306
246,2098,2098,450,0.00469
246,2099,2099,450,0.00254
246,2100,2100,450,0.00219
246,2023,2023,470,0.00685
246,2024,2024,470,0.00379
246,2025,2025,470,0.00206
246,2026,2026,470,-0.00238
246,2027,2027,470,-0.00391
246,2028,2028,470,-0.00408
246,2029,2029,470,0.00072
246,2030,2030,470,0.00132
246,2031,2031,470,-9e-04
246,2032,2032,470,-0.00089
246,2033,2033,470,-5e-05
246,2034,2034,470,-0.00176
246,2035,2035,470,0.00081
246,2036,2036,470,0.00097
246,2037,2037,470,0.00445
246,2038,2038,470,0.0024
246,2039,2039,470,0.00172
246,2040,2040,470,-0.00095
246,2041,2041,470,0.00198
246,2042,2042,470,-1e-05
246,2043,2043,470,-0.001
246,2044,2044,470,-0.00172
246,2045,2045,470,0.00251
246,2046,2046,470,0.00234
246,2047,2047,470,0.00408
246,2048,2048,470,0.00584
246,2049,2049,470,0.00571
