LocID,Period,Year,Trajectory,Mig
566,2055,2055,11,-0.00137
566,2056,2056,11,0.00012
566,2057,2057,11,0.00027
566,2058,2058,11,-0.00019
566,2059,2059,11,0.00062
566,2060,2060,11,0.00217
566,2061,2061,11,0.00095
566,2062,2062,11,0.00153
566,2063,2063,11,0.00075
566,2064,2064,11,-0.0025
566,2065,2065,11,-0.00124
566,2066,2066,11,-0.00058
566,2067,2067,11,-2e-04
566,2068,2068,11,-0.00178
566,2069,2069,11,0.00075
566,2070,2070,11,0.00214
566,2071,2071,11,0.00163
566,2072,2072,11,-0.00046
566,2073,2073,11,0.00158
566,2074,2074,11,0.00073
566,2075,2075,11,0.00119
566,2076,2076,11,-0.00031
566,2077,2077,11,-0.00061
566,2078,2078,11,0.00038
566,2079,2079,11,0.00097
566,2080,2080,11,0.00134
566,2081,2081,11,-0.00087
566,2082,2082,11,-0.00184
566,2083,2083,11,0.00032
566,2084,2084,11,-0.00049
566,2085,2085,11,-0.00034
566,2086,2086,11,9e-04
566,2087,2087,11,-0.00104
566,2088,2088,11,0.00024
566,2089,2089,11,0.00055
566,2090,2090,11,0.00025
566,2091,2091,11,-7e-04
566,2092,2092,11,-0.00078
566,2093,2093,11,-0.00093
566,2094,2094,11,-0.00147
566,2095,2095,11,-0.00153
566,2096,2096,11,-0.0015
566,2097,2097,11,0.00017
566,2098,2098,11,-0.00018
566,2099,2099,11,-0.00116
566,2100,2100,11,0.00013
566,2023,2023,21,-0.00025
566,2024,2024,21,0.0016
566,2025,2025,21,-0.00106
566,2026,2026,21,0.00151
566,2027,2027,21,0.00302
566,2028,2028,21,0.00048
566,2029,2029,21,0.00095
566,2030,2030,21,-0.00152
566,2031,2031,21,-0.00058
566,2032,2032,21,0.00086
566,2033,2033,21,0.00187
566,2034,2034,21,0.00015
566,2035,2035,21,0.00061
566,2036,2036,21,-0.00019
566,2037,2037,21,0.00054
566,2038,2038,21,0.00139
566,2039,2039,21,2e-05
566,2040,2040,21,0.00028
566,2041,2041,21,-0.00155
566,2042,2042,21,3e-04
566,2043,2043,21,-0.00016
566,2044,2044,21,-7e-04
566,2045,2045,21,0.00014
566,2046,2046,21,-0.00131
566,2047,2047,21,0.00029
566,2048,2048,21,0
566,2049,2049,21,-0.00062
566,2050,2050,21,-0.00045
566,2051,2051,21,-0.00071
566,2052,2052,21,-0.00021
566,2053,2053,21,-3e-05
566,2054,2054,21,0.00049
566,2055,2055,21,-0.00186
566,2056,2056,21,-0.00038
566,2057,2057,21,0.00117
566,2058,2058,21,-0.00054
566,2059,2059,21,-1e-05
566,2060,2060,21,-8e-05
566,2061,2061,21,0.00038
566,2062,2062,21,-0.00053
566,2063,2063,21,0.00069
566,2064,2064,21,0.00098
566,2065,2065,21,0.00095
566,2066,2066,21,0.00056
566,2067,2067,21,0.0015
566,2068,2068,21,0.00182
566,2069,2069,21,0.00092
566,2070,2070,21,5e-05
566,2071,2071,21,0.00011
566,2072,2072,21,-1e-05
566,2073,2073,21,-0.00117
566,2074,2074,21,0.00048
566,2075,2075,21,0.00157
566,2076,2076,21,-0.00069
566,2077,2077,21,0.00033
566,2078,2078,21,0.00134
566,2079,2079,21,0.00123
566,2080,2080,21,-0.00051
566,2081,2081,21,-0.00041
566,2082,2082,21,-0.00053
566,2083,2083,21,0.00198
566,2084,2084,21,0.0024
566,2085,2085,21,0.00076
566,2086,2086,21,0.00203
566,2087,2087,21,2e-04
566,2088,2088,21,0.00044
566,2089,2089,21,0.00095
566,2090,2090,21,0.00239
566,2091,2091,21,0.00035
566,2092,2092,21,-0.00016
566,2093,2093,21,-0.00098
566,2094,2094,21,-0.00124
566,2095,2095,21,0.00068
566,2096,2096,21,-0.00239
566,2097,2097,21,0.00118
566,2098,2098,21,0.00124
566,2099,2099,21,0.00014
566,2100,2100,21,0.00018
566,2023,2023,31,-0.00025
566,2024,2024,31,-0.00025
566,2025,2025,31,-0.00057
566,2026,2026,31,0.00047
566,2027,2027,31,0.00057
566,2028,2028,31,-0.00047
566,2029,2029,31,0.00011
566,2030,2030,31,0.00102
566,2031,2031,31,0.00125
566,2032,2032,31,4e-04
566,2033,2033,31,0.00157
566,2034,2034,31,-3e-05
566,2035,2035,31,-2e-05
566,2036,2036,31,-0.00073
566,2037,2037,31,-0.00068
566,2038,2038,31,-0.00176
566,2039,2039,31,-0.00043
566,2040,2040,31,0.00096
566,2041,2041,31,-0.00016
566,2042,2042,31,-7e-05
566,2043,2043,31,-0.00016
566,2044,2044,31,7e-05
566,2045,2045,31,-0.00018
566,2046,2046,31,-0.00031
566,2047,2047,31,-0.00089
566,2048,2048,31,-0.00104
566,2049,2049,31,-0.00089
566,2050,2050,31,0.00062
566,2051,2051,31,0.00088
566,2052,2052,31,0.00069
566,2053,2053,31,0.00086
566,2054,2054,31,0.00142
566,2055,2055,31,5e-05
566,2056,2056,31,0.00052
566,2057,2057,31,0.00189
566,2058,2058,31,7e-05
566,2059,2059,31,0.00059
566,2060,2060,31,0.00058
566,2061,2061,31,-0.00014
566,2062,2062,31,0.00071
566,2063,2063,31,0.00045
566,2064,2064,31,0.0014
566,2065,2065,31,4e-04
566,2066,2066,31,-7e-05
566,2067,2067,31,0.00188
566,2068,2068,31,0.00077
566,2069,2069,31,0.00091
566,2070,2070,31,0.00093
566,2071,2071,31,-0.00057
566,2072,2072,31,0.00064
566,2073,2073,31,0.00018
566,2074,2074,31,-0.00056
566,2075,2075,31,0.00092
566,2076,2076,31,-0.00116
566,2077,2077,31,0.00034
566,2078,2078,31,0.00105
566,2079,2079,31,0.00119
566,2080,2080,31,-0.00115
566,2081,2081,31,-0.00027
566,2082,2082,31,-0.00173
566,2083,2083,31,-0.00126
566,2084,2084,31,0.00036
566,2085,2085,31,-0.00035
566,2086,2086,31,0.00015
566,2087,2087,31,-6e-04
566,2088,2088,31,6e-05
566,2089,2089,31,0.0019
566,2090,2090,31,0.00064
566,2091,2091,31,-0.0015
566,2092,2092,31,0.00015
566,2093,2093,31,0.00089
566,2094,2094,31,-0.00014
566,2095,2095,31,0.00019
566,2096,2096,31,0.00139
566,2097,2097,31,-0.00094
566,2098,2098,31,0.00054
566,2099,2099,31,-0.00218
566,2100,2100,31,-0.00291
566,2023,2023,41,-0.00025
566,2024,2024,41,-0.00027
566,2025,2025,41,0.00031
566,2026,2026,41,-9e-05
566,2027,2027,41,0.00042
566,2028,2028,41,0.00312
566,2029,2029,41,0.00026
566,2030,2030,41,0.00078
566,2031,2031,41,-0.00028
566,2032,2032,41,0.00198
566,2033,2033,41,0.00067
566,2034,2034,41,-0.00069
566,2035,2035,41,-0.00021
566,2036,2036,41,0.0011
566,2037,2037,41,4e-04
566,2038,2038,41,0.00088
566,2039,2039,41,-9e-04
566,2040,2040,41,-0.00108
566,2041,2041,41,-0.00036
566,2042,2042,41,-7e-05
566,2043,2043,41,-0.00094
566,2044,2044,41,-0.00013
566,2045,2045,41,-0.00038
566,2046,2046,41,-0.00095
566,2047,2047,41,0.00051
566,2048,2048,41,0.00041
566,2049,2049,41,0.00046
566,2050,2050,41,0.00313
566,2051,2051,41,0.00173
566,2052,2052,41,0.00144
566,2053,2053,41,0.00158
566,2054,2054,41,0.00172
566,2055,2055,41,0.00071
566,2056,2056,41,0.00015
566,2057,2057,41,-0.00109
566,2058,2058,41,-0.00134
566,2059,2059,41,-0.00137
566,2060,2060,41,0.00092
566,2061,2061,41,-0.00187
566,2062,2062,41,2e-05
566,2063,2063,41,0.00019
566,2064,2064,41,-1e-04
566,2065,2065,41,-0.00015
566,2066,2066,41,0.00171
566,2067,2067,41,-0.00062
566,2068,2068,41,0.00037
566,2069,2069,41,0.00206
566,2070,2070,41,-0.00022
566,2071,2071,41,0.00056
566,2072,2072,41,0.00112
566,2073,2073,41,0.00052
566,2074,2074,41,0.00129
566,2075,2075,41,-0.00027
566,2076,2076,41,-0.00026
566,2077,2077,41,0.00043
566,2078,2078,41,0.00047
566,2079,2079,41,-0.00025
566,2080,2080,41,0.00035
566,2081,2081,41,-0.00101
566,2082,2082,41,0.00161
566,2083,2083,41,0.00127
566,2084,2084,41,0.00194
566,2085,2085,41,0.0039
566,2086,2086,41,0.00116
566,2087,2087,41,-0.00163
566,2088,2088,41,0.00273
566,2089,2089,41,-0.00018
566,2090,2090,41,-0.00209
566,2091,2091,41,0.00246
566,2092,2092,41,-4e-05
566,2093,2093,41,-0.00029
566,2094,2094,41,-0.0024
566,2095,2095,41,-0.00209
566,2096,2096,41,0.00086
566,2097,2097,41,-0.00212
566,2098,2098,41,-0.00124
566,2099,2099,41,-0.00145
566,2100,2100,41,-0.00065
566,2023,2023,51,-0.00025
566,2024,2024,51,-0.00101
566,2025,2025,51,-0.00137
566,2026,2026,51,-0.00049
566,2027,2027,51,-0.00055
566,2028,2028,51,0.00267
566,2029,2029,51,0.00065
566,2030,2030,51,0.00159
566,2031,2031,51,0.00022
566,2032,2032,51,-0.00064
566,2033,2033,51,-0.00199
566,2034,2034,51,-0.00017
566,2035,2035,51,0.00014
566,2036,2036,51,0.00121
566,2037,2037,51,0.00174
566,2038,2038,51,0.00208
566,2039,2039,51,-0.00122
566,2040,2040,51,-4e-05
566,2041,2041,51,0.00124
566,2042,2042,51,-0.00048
566,2043,2043,51,-0.00055
566,2044,2044,51,2e-04
566,2045,2045,51,-0.00031
566,2046,2046,51,-0.00037
566,2047,2047,51,0.00037
566,2048,2048,51,0.00021
566,2049,2049,51,0.00019
566,2050,2050,51,0.0017
566,2051,2051,51,-0.00051
566,2052,2052,51,0.00108
566,2053,2053,51,0.00038
566,2054,2054,51,-0.00053
566,2055,2055,51,-0.00075
566,2056,2056,51,-0.001
566,2057,2057,51,-0.00069
566,2058,2058,51,0.00043
566,2059,2059,51,0.00251
566,2060,2060,51,4e-05
566,2061,2061,51,0.00069
566,2062,2062,51,0.00078
566,2063,2063,51,0.0016
566,2064,2064,51,-0.00039
566,2065,2065,51,-2e-05
566,2066,2066,51,0.00158
566,2067,2067,51,0.00182
566,2068,2068,51,0.00137
566,2069,2069,51,0.00274
566,2070,2070,51,0.00227
566,2071,2071,51,-0.00013
566,2072,2072,51,0.00113
566,2073,2073,51,0.00033
566,2074,2074,51,0.00079
566,2075,2075,51,0.0015
566,2076,2076,51,-6e-05
566,2077,2077,51,0.0016
566,2078,2078,51,0.00031
566,2079,2079,51,-0.00092
566,2080,2080,51,0.00127
566,2081,2081,51,0.00024
566,2082,2082,51,1e-04
566,2083,2083,51,-0.0017
566,2084,2084,51,0.00025
566,2085,2085,51,0.00095
566,2086,2086,51,0.0012
566,2087,2087,51,-0.00129
566,2088,2088,51,-0.00152
566,2089,2089,51,-0.00086
566,2090,2090,51,-0.00029
566,2091,2091,51,-0.00134
566,2092,2092,51,-0.00198
566,2093,2093,51,0.00103
566,2094,2094,51,-0.00022
566,2095,2095,51,0.00056
566,2096,2096,51,0.00034
566,2097,2097,51,0.00079
566,2098,2098,51,0.00183
566,2099,2099,51,0.00049
566,2100,2100,51,-0.00116
566,2023,2023,62,-0.00025
566,2024,2024,62,0.00119
566,2025,2025,62,-0.00022
566,2026,2026,62,7e-05
566,2027,2027,62,-0.00258
566,2028,2028,62,-0.00186
566,2029,2029,62,0.00033
566,2030,2030,62,0.00014
566,2031,2031,62,0.00015
566,2032,2032,62,-0.001
566,2033,2033,62,0.00105
566,2034,2034,62,0.00069
566,2035,2035,62,-0.00092
566,2036,2036,62,0.00154
566,2037,2037,62,0.00176
566,2038,2038,62,0.00137
566,2039,2039,62,-0.00077
566,2040,2040,62,-0.00091
566,2041,2041,62,0.00025
566,2042,2042,62,0.00244
566,2043,2043,62,0.00187
566,2044,2044,62,0.00083
566,2045,2045,62,0.00123
566,2046,2046,62,0.00342
566,2047,2047,62,0.00139
566,2048,2048,62,-0.00048
566,2049,2049,62,-0.00103
566,2050,2050,62,-5e-04
566,2051,2051,62,0.00068
566,2052,2052,62,-0.00129
566,2053,2053,62,-0.00086
566,2054,2054,62,0.00044
566,2055,2055,62,0.00114
566,2056,2056,62,-0.00016
566,2057,2057,62,0.00073
566,2058,2058,62,-0.00051
566,2059,2059,62,-0.00074
566,2060,2060,62,-0.00108
566,2061,2061,62,-0.00109
566,2062,2062,62,0.00032
566,2063,2063,62,-0.00011
566,2064,2064,62,0.00073
566,2065,2065,62,0.00182
566,2066,2066,62,0.00139
566,2067,2067,62,-0.00095
566,2068,2068,62,-0.00223
566,2069,2069,62,0.00147
566,2070,2070,62,0.00126
566,2071,2071,62,0.00132
566,2072,2072,62,-0.00028
566,2073,2073,62,-0.00019
566,2074,2074,62,0.00034
566,2075,2075,62,-0.00084
566,2076,2076,62,-4e-05
566,2077,2077,62,-0.00123
566,2078,2078,62,-0.00024
566,2079,2079,62,0.00046
566,2080,2080,62,0.00298
566,2081,2081,62,0.00188
566,2082,2082,62,-3e-04
566,2083,2083,62,-0.00087
566,2084,2084,62,0.00066
566,2085,2085,62,0.00073
566,2086,2086,62,0.00028
566,2087,2087,62,-0.00182
566,2088,2088,62,-0.00129
566,2089,2089,62,0.00132
566,2090,2090,62,0.00031
566,2091,2091,62,0.00126
566,2092,2092,62,0.0015
566,2093,2093,62,0.00143
566,2094,2094,62,0.00219
566,2095,2095,62,0.00039
566,2096,2096,62,0.00233
566,2097,2097,62,0.00064
566,2098,2098,62,0.00084
566,2099,2099,62,0.00104
566,2100,2100,62,0.00108
566,2023,2023,72,-0.00025
566,2024,2024,72,-0.00153
566,2025,2025,72,0.00086
566,2026,2026,72,0.00173
566,2027,2027,72,-0.00096
566,2028,2028,72,-0.00063
566,2029,2029,72,0.00092
566,2030,2030,72,-0.00107
566,2031,2031,72,-0.00017
566,2032,2032,72,0.00012
566,2033,2033,72,0.00183
566,2034,2034,72,0.00012
566,2035,2035,72,0.00094
566,2036,2036,72,0.00203
566,2037,2037,72,0.00074
566,2038,2038,72,0.00032
566,2039,2039,72,-0.00015
566,2040,2040,72,0.00173
566,2041,2041,72,-0.00173
566,2042,2042,72,-6e-05
566,2043,2043,72,7e-05
566,2044,2044,72,5e-05
566,2045,2045,72,0.00084
566,2046,2046,72,7e-05
566,2047,2047,72,-0.00082
566,2048,2048,72,0.00101
566,2049,2049,72,-0.00047
566,2050,2050,72,0.00178
566,2051,2051,72,-0.00072
566,2052,2052,72,-0.00167
566,2053,2053,72,-0.00067
566,2054,2054,72,-9e-05
566,2055,2055,72,0.0012
566,2056,2056,72,-0.00037
566,2057,2057,72,0.00063
566,2058,2058,72,-0.00054
566,2059,2059,72,0.00096
566,2060,2060,72,0.00076
566,2061,2061,72,0.00123
566,2062,2062,72,9e-05
566,2063,2063,72,0.00024
566,2064,2064,72,0.00024
566,2065,2065,72,-0.00099
566,2066,2066,72,-0.00022
566,2067,2067,72,-8e-04
566,2068,2068,72,0.00217
566,2069,2069,72,-0.00172
566,2070,2070,72,-0.00046
566,2071,2071,72,0.00091
566,2072,2072,72,0.00022
566,2073,2073,72,0.00053
566,2074,2074,72,0.00047
566,2075,2075,72,-0.00024
566,2076,2076,72,7e-05
566,2077,2077,72,0.00314
566,2078,2078,72,0.00082
566,2079,2079,72,-6e-05
566,2080,2080,72,0.00079
566,2081,2081,72,0.00244
566,2082,2082,72,7e-05
566,2083,2083,72,0.00185
566,2084,2084,72,0.00076
566,2085,2085,72,-4e-05
566,2086,2086,72,-0.00195
566,2087,2087,72,-0.00031
566,2088,2088,72,0.00044
566,2089,2089,72,0.00041
566,2090,2090,72,0.00138
566,2091,2091,72,0.00178
566,2092,2092,72,0.00042
566,2093,2093,72,-0.00031
566,2094,2094,72,0.00105
566,2095,2095,72,7e-04
566,2096,2096,72,0.0019
566,2097,2097,72,0.00033
566,2098,2098,72,-0.00081
566,2099,2099,72,0.00226
566,2100,2100,72,0.0019
566,2023,2023,82,-0.00025
566,2024,2024,82,0.00117
566,2025,2025,82,0.00282
566,2026,2026,82,-0.00018
566,2027,2027,82,0.00075
566,2028,2028,82,-0.00056
566,2029,2029,82,-0.00133
566,2030,2030,82,0.00155
566,2031,2031,82,-0.00147
566,2032,2032,82,-0.00124
566,2033,2033,82,-0.00066
566,2034,2034,82,0.00025
566,2035,2035,82,0.00086
566,2036,2036,82,-0.00121
566,2037,2037,82,-0.00085
566,2038,2038,82,-0.00037
566,2039,2039,82,0.00079
566,2040,2040,82,0.00185
566,2041,2041,82,0.00058
566,2042,2042,82,-0.00031
566,2043,2043,82,0.00055
566,2044,2044,82,0.00137
566,2045,2045,82,-0.00012
566,2046,2046,82,0.00155
566,2047,2047,82,0.0011
566,2048,2048,82,0.00044
566,2049,2049,82,-0.00197
566,2050,2050,82,0.00118
566,2051,2051,82,0.00137
566,2052,2052,82,0.00173
566,2053,2053,82,0.00013
566,2054,2054,82,-5e-05
566,2055,2055,82,0.00169
566,2056,2056,82,0.00117
566,2057,2057,82,-0.00067
566,2058,2058,82,0.00123
566,2059,2059,82,0.00156
566,2060,2060,82,-0.00016
566,2061,2061,82,0.00157
566,2062,2062,82,-0.00154
566,2063,2063,82,-0.00047
566,2064,2064,82,-0.00026
566,2065,2065,82,0.00099
566,2066,2066,82,0.00134
566,2067,2067,82,0.00062
566,2068,2068,82,-0.00041
566,2069,2069,82,-0.00076
566,2070,2070,82,-0.00071
566,2071,2071,82,0.00092
566,2072,2072,82,-0.00011
566,2073,2073,82,0.00074
566,2074,2074,82,3e-05
566,2075,2075,82,-4e-05
566,2076,2076,82,-0.00074
566,2077,2077,82,-0.0022
566,2078,2078,82,-0.00089
566,2079,2079,82,0.00041
566,2080,2080,82,2e-04
566,2081,2081,82,0.00068
566,2082,2082,82,-0.00187
566,2083,2083,82,1e-04
566,2084,2084,82,-0.00029
566,2085,2085,82,-0.00134
566,2086,2086,82,-0.00161
566,2087,2087,82,-0.00155
566,2088,2088,82,-0.00093
566,2089,2089,82,0.00075
566,2090,2090,82,0.00072
566,2091,2091,82,6e-04
566,2092,2092,82,0.00192
566,2093,2093,82,-0.00055
566,2094,2094,82,0.00165
566,2095,2095,82,4e-04
566,2096,2096,82,0.00045
566,2097,2097,82,0.00087
566,2098,2098,82,-0.00065
566,2099,2099,82,0.00072
566,2100,2100,82,-0.00164
566,2023,2023,92,-0.00025
566,2024,2024,92,0.00012
566,2025,2025,92,-0.00142
566,2026,2026,92,0.00075
566,2027,2027,92,0.00034
566,2028,2028,92,0.00019
566,2029,2029,92,0.00133
566,2030,2030,92,0.00078
566,2031,2031,92,-0.00042
566,2032,2032,92,0.00089
566,2033,2033,92,-4e-04
566,2034,2034,92,-0.00105
566,2035,2035,92,-0.00126
566,2036,2036,92,-0.00063
566,2037,2037,92,0.0013
566,2038,2038,92,0.00044
566,2039,2039,92,-0.00062
566,2040,2040,92,-0.00011
566,2041,2041,92,-0.00113
566,2042,2042,92,-0.00126
566,2043,2043,92,0.00082
566,2044,2044,92,9e-04
566,2045,2045,92,0.00011
566,2046,2046,92,-0.00082
566,2047,2047,92,-0.00097
566,2048,2048,92,0.00118
566,2049,2049,92,0.00167
566,2050,2050,92,-0.00081
566,2051,2051,92,0.00148
566,2052,2052,92,0.00025
566,2053,2053,92,-0.00151
566,2054,2054,92,0.00136
566,2055,2055,92,0.00056
566,2056,2056,92,-0.00021
566,2057,2057,92,7e-04
566,2058,2058,92,-0.00204
566,2059,2059,92,-0.00209
566,2060,2060,92,-0.00133
566,2061,2061,92,-0.00033
566,2062,2062,92,-0.00175
566,2063,2063,92,-0.00018
566,2064,2064,92,-7e-04
566,2065,2065,92,-0.00215
566,2066,2066,92,-0.00116
566,2067,2067,92,0.00015
566,2068,2068,92,-0.00178
566,2069,2069,92,-7e-04
566,2070,2070,92,-5e-05
566,2071,2071,92,-0.00072
566,2072,2072,92,0.00048
566,2073,2073,92,-0.00085
566,2074,2074,92,-0.00072
566,2075,2075,92,0.00057
566,2076,2076,92,0.00088
566,2077,2077,92,9e-04
566,2078,2078,92,0.00105
566,2079,2079,92,-0.00135
566,2080,2080,92,0.00139
566,2081,2081,92,-0.00018
566,2082,2082,92,0.00033
566,2083,2083,92,-0.00122
566,2084,2084,92,-0.00041
566,2085,2085,92,-1e-05
566,2086,2086,92,-0.002
566,2087,2087,92,-0.00035
566,2088,2088,92,-0.00199
566,2089,2089,92,-0.00131
566,2090,2090,92,-0.00064
566,2091,2091,92,-0.00037
566,2092,2092,92,-0.00149
566,2093,2093,92,5e-05
566,2094,2094,92,0.00039
566,2095,2095,92,0.00141
566,2096,2096,92,0.00103
566,2097,2097,92,0.00099
566,2098,2098,92,-0.00055
566,2099,2099,92,0.00111
566,2100,2100,92,-0.00044
566,2023,2023,102,-0.00025
566,2024,2024,102,-0.00046
566,2025,2025,102,0.00035
566,2026,2026,102,-0.00045
566,2027,2027,102,-0.00058
566,2028,2028,102,-0.00079
566,2029,2029,102,-0.00034
566,2030,2030,102,0.00231
566,2031,2031,102,0.00026
566,2032,2032,102,-0.00049
566,2033,2033,102,0.00126
566,2034,2034,102,0.00176
566,2035,2035,102,-6e-05
566,2036,2036,102,0.00046
566,2037,2037,102,7e-05
566,2038,2038,102,0.00056
566,2039,2039,102,0.00157
566,2040,2040,102,0.00113
566,2041,2041,102,-0.00041
566,2042,2042,102,-0.00011
566,2043,2043,102,0.0013
566,2044,2044,102,-0.00077
566,2045,2045,102,0.00029
566,2046,2046,102,-0.00133
566,2047,2047,102,0.00072
566,2048,2048,102,0.00034
566,2049,2049,102,-0.00038
566,2050,2050,102,6e-04
566,2051,2051,102,0.00034
566,2052,2052,102,-0.00035
566,2053,2053,102,0.00026
566,2054,2054,102,0.00023
566,2055,2055,102,0.00186
566,2056,2056,102,0.00107
566,2057,2057,102,-3e-04
566,2058,2058,102,-2e-04
566,2059,2059,102,0.00025
566,2060,2060,102,0.00021
566,2061,2061,102,0.00012
566,2062,2062,102,0.00065
566,2063,2063,102,-0.00089
566,2064,2064,102,-0.00106
566,2065,2065,102,0.00035
566,2066,2066,102,-8e-05
566,2067,2067,102,0.00069
566,2068,2068,102,-0.00148
566,2069,2069,102,0.00019
566,2070,2070,102,0.00039
566,2071,2071,102,-0.00054
566,2072,2072,102,0.00143
566,2073,2073,102,0.00036
566,2074,2074,102,-0.00037
566,2075,2075,102,-0.00025
566,2076,2076,102,0.00086
566,2077,2077,102,0.00108
566,2078,2078,102,-0.00127
566,2079,2079,102,-0.00101
566,2080,2080,102,-0.00052
566,2081,2081,102,-0.00155
566,2082,2082,102,-7e-05
566,2083,2083,102,-0.00106
566,2084,2084,102,-0.00136
566,2085,2085,102,0.00034
566,2086,2086,102,-0.00079
566,2087,2087,102,0.00128
566,2088,2088,102,9e-05
566,2089,2089,102,-0.00026
566,2090,2090,102,-9e-05
566,2091,2091,102,0.00052
566,2092,2092,102,0.00104
566,2093,2093,102,-0.00103
566,2094,2094,102,-0.00126
566,2095,2095,102,-0.00147
566,2096,2096,102,-0.00055
566,2097,2097,102,0.00096
566,2098,2098,102,0.00065
566,2099,2099,102,0.00025
566,2100,2100,102,-0.00029
566,2023,2023,112,-0.00025
566,2024,2024,112,0.00107
566,2025,2025,112,0.00181
566,2026,2026,112,0.00182
566,2027,2027,112,0.00107
566,2028,2028,112,-7e-05
566,2029,2029,112,-0.00063
566,2030,2030,112,0.00086
566,2031,2031,112,0.00104
566,2032,2032,112,-2e-05
566,2033,2033,112,5e-05
566,2034,2034,112,-1e-05
566,2035,2035,112,-0.00104
566,2036,2036,112,0.00045
566,2037,2037,112,-0.00149
566,2038,2038,112,-0.00121
566,2039,2039,112,0.00013
566,2040,2040,112,0.00116
566,2041,2041,112,-0.001
566,2042,2042,112,0.00012
566,2043,2043,112,0.00095
566,2044,2044,112,0.00025
566,2045,2045,112,0.00118
566,2046,2046,112,6e-04
566,2047,2047,112,-0.00064
566,2048,2048,112,0.00032
566,2049,2049,112,0.00196
566,2050,2050,112,-0.0017
566,2051,2051,112,-0.00133
566,2052,2052,112,-0.00261
566,2053,2053,112,-0.00165
566,2054,2054,112,-0.00022
566,2055,2055,112,0.00043
566,2056,2056,112,5e-04
566,2057,2057,112,0.00095
566,2058,2058,112,0.00145
566,2059,2059,112,0.00055
566,2060,2060,112,0.00019
566,2061,2061,112,0.00042
566,2062,2062,112,0.00026
566,2063,2063,112,-0.00018
566,2064,2064,112,0.00062
566,2065,2065,112,0.00039
566,2066,2066,112,4e-04
566,2067,2067,112,-0.00096
